"Nationality Code","Nationality","Time Code","Time","Area Code","Area","Both sexes Intra Prefectural","Male Intra Prefectural","Female Intra Prefectural","Both sexes enter the prefecture","Male enter the prefecture","Female enter the prefecture","Both sexes left the prefecture","Male left the prefecture","Female left the prefecture","Both sexes Net Migrations","Male Net Migrations","Female Net Migrations"
"60000","All nationalities","2016001212","Dec. 2016","28000","Hyogo-ken","7,674","3,791","3,883","5,029","2,619","2,410","5,447","2,939","2,508","-418","-320","-98"
"60000","All nationalities","2016001212","Dec. 2016","29000","Nara-ken","1,385","681","704","1,446","738","708","1,600","780","820","-154","-42","-112"
"60000","All nationalities","2016001212","Dec. 2016","30000","Wakayama-ken","713","330","383","640","323","317","681","365","316","-41","-42","1"
"60000","All nationalities","2016001212","Dec. 2016","31000","Tottori-ken","428","207","221","480","259","221","463","260","203","17","-1","18"
"60000","All nationalities","2016001212","Dec. 2016","32000","Shimane-ken","336","163","173","554","315","239","551","302","249","3","13","-10"
"60000","All nationalities","2016001212","Dec. 2016","33000","Okayama-ken","2,241","1,107","1,134","1,521","828","693","1,503","828","675","18","0","18"
"60000","All nationalities","2016001212","Dec. 2016","34000","Hiroshima-ken","4,275","2,247","2,028","2,243","1,257","986","2,536","1,399","1,137","-293","-142","-151"
"60000","All nationalities","2016001212","Dec. 2016","35000","Yamaguchi-ken","1,076","527","549","1,207","696","511","1,248","735","513","-41","-39","-2"
"60000","All nationalities","2016001212","Dec. 2016","36000","Tokushima-ken","752","369","383","518","287","231","543","307","236","-25","-20","-5"
"60000","All nationalities","2016001212","Dec. 2016","37000","Kagawa-ken","748","372","376","919","502","417","910","501","409","9","1","8"
"60000","All nationalities","2016001212","Dec. 2016","38000","Ehime-ken","1,079","509","570","956","525","431","1,007","542","465","-51","-17","-34"
"60000","All nationalities","2016001212","Dec. 2016","39000","Kochi-ken","722","333","389","455","251","204","433","231","202","22","20","2"
"60000","All nationalities","2016001212","Dec. 2016","40000","Fukuoka-ken","11,234","5,488","5,746","4,938","2,737","2,201","4,624","2,435","2,189","314","302","12"
"60000","All nationalities","2016001212","Dec. 2016","41000","Saga-ken","704","325","379","853","449","404","787","423","364","66","26","40"
"60000","All nationalities","2016001212","Dec. 2016","42000","Nagasaki-ken","1,168","570","598","1,122","617","505","1,191","609","582","-69","8","-77"
"60000","All nationalities","2016001212","Dec. 2016","43000","Kumamoto-ken","2,799","1,308","1,491","1,466","801","665","1,351","688","663","115","113","2"
"60000","All nationalities","2016001212","Dec. 2016","44000","Oita-ken","983","473","510","1,031","566","465","917","498","419","114","68","46"
"60000","All nationalities","2016001212","Dec. 2016","45000","Miyazaki-ken","986","474","512","980","516","464","855","451","404","125","65","60"
"60000","All nationalities","2016001212","Dec. 2016","46000","Kagoshima-ken","1,563","716","847","1,434","778","656","1,169","607","562","265","171","94"
"60000","All nationalities","2016001212","Dec. 2016","47000","Okinawa-ken","3,046","1,458","1,588","1,395","788","607","1,175","645","530","220","143","77"
"60000","All nationalities","2016001212","Dec. 2016","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2016001212","Dec. 2016","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2016001212","Dec. 2016","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2016001212","Dec. 2016","00416","Total of 21 major cities","63,374","32,189","31,185","78,101","41,160","36,941","77,683","41,068","36,615","418","92","326"
"60000","All nationalities","2016001212","Dec. 2016","01100","Sapporo-shi","3,898","1,901","1,997","2,717","1,425","1,292","2,315","1,212","1,103","402","213","189"
"60000","All nationalities","2016001212","Dec. 2016","04100","Sendai-shi","1,706","853","853","2,035","1,093","942","2,098","1,144","954","-63","-51","-12"
"60000","All nationalities","2016001212","Dec. 2016","11100","Saitama-shi","1,435","743","692","3,472","1,778","1,694","3,049","1,649","1,400","423","129","294"
"60000","All nationalities","2016001212","Dec. 2016","12100","Chiba-shi","903","450","453","2,182","1,191","991","2,276","1,226","1,050","-94","-35","-59"
"60000","All nationalities","2016001212","Dec. 2016","13100","Ku-area of Tokyo","23,348","12,025","11,323","22,933","11,948","10,985","22,786","12,036","10,750","147","-88","235"
"60000","All nationalities","2016001212","Dec. 2016","14100","Yokohama-shi","5,607","2,862","2,745","7,467","3,991","3,476","8,269","4,343","3,926","-802","-352","-450"
"60000","All nationalities","2016001212","Dec. 2016","14130","Kawasaki-shi","1,640","872","768","5,473","2,772","2,701","5,280","2,820","2,460","193","-48","241"
"60000","All nationalities","2016001212","Dec. 2016","14150","Sagamihara-shi","388","201","187","1,665","836","829","1,732","872","860","-67","-36","-31"
"60000","All nationalities","2016001212","Dec. 2016","15100","Niigata-shi","838","413","425","764","416","348","732","392","340","32","24","8"
"60000","All nationalities","2016001212","Dec. 2016","22100","Shizuoka-shi","521","245","276","802","446","356","859","458","401","-57","-12","-45"
"60000","All nationalities","2016001212","Dec. 2016","22130","Hamamatsu-shi","1,006","505","501","1,085","652","433","959","567","392","126","85","41"
"60000","All nationalities","2016001212","Dec. 2016","23100","Nagoya-shi","4,257","2,193","2,064","5,173","2,887","2,286","4,589","2,556","2,033","584","331","253"
"60000","All nationalities","2016001212","Dec. 2016","26100","Kyoto-shi","2,133","1,039","1,094","2,292","1,176","1,116","2,566","1,261","1,305","-274","-85","-189"
"60000","All nationalities","2016001212","Dec. 2016","27100","Osaka-shi","5,061","2,643","2,418","6,730","3,492","3,238","6,717","3,511","3,206","13","-19","32"
"60000","All nationalities","2016001212","Dec. 2016","27140","Sakai-shi","856","449","407","1,507","801","706","1,690","904","786","-183","-103","-80"
"60000","All nationalities","2016001212","Dec. 2016","28100","Kobe-shi","2,039","987","1,052","2,556","1,285","1,271","2,594","1,356","1,238","-38","-71","33"
"60000","All nationalities","2016001212","Dec. 2016","33100","Okayama-shi","762","365","397","1,163","635","528","1,135","623","512","28","12","16"
"60000","All nationalities","2016001212","Dec. 2016","34100","Hiroshima-shi","1,867","989","878","1,915","1,047","868","1,847","979","868","68","68","0"
"60000","All nationalities","2016001212","Dec. 2016","40100","Kitakyushu-shi","1,117","578","539","1,306","691","615","1,545","807","738","-239","-116","-123"
"60000","All nationalities","2016001212","Dec. 2016","40130","Fukuoka-shi","2,933","1,393","1,540","3,758","2,000","1,758","3,470","1,776","1,694","288","224","64"
"60000","All nationalities","2016001212","Dec. 2016","43100","Kumamoto-shi","1,059","483","576","1,106","598","508","1,175","576","599","-69","22","-91"
"60000","All nationalities","2016001111","Nov. 2016","00000","Japan","202,748","102,427","100,321","136,275","74,708","61,567","136,275","74,708","61,567","0","0","0"
"60000","All nationalities","2016001111","Nov. 2016","01000","Hokkaido","12,156","5,803","6,353","2,484","1,429","1,055","2,692","1,482","1,210","-208","-53","-155"
"60000","All nationalities","2016001111","Nov. 2016","02000","Aomori-ken","932","430","502","929","540","389","980","539","441","-51","1","-52"
"60000","All nationalities","2016001111","Nov. 2016","03000","Iwate-ken","1,152","532","620","903","543","360","917","493","424","-14","50","-64"
"60000","All nationalities","2016001111","Nov. 2016","04000","Miyagi-ken","4,234","2,079","2,155","2,084","1,218","866","2,252","1,271","981","-168","-53","-115"
"60000","All nationalities","2016001111","Nov. 2016","05000","Akita-ken","577","248","329","558","311","247","754","382","372","-196","-71","-125"
"60000","All nationalities","2016001111","Nov. 2016","06000","Yamagata-ken","1,004","472","532","690","365","325","755","419","336","-65","-54","-11"
"60000","All nationalities","2016001111","Nov. 2016","07000","Fukushima-ken","1,642","800","842","1,458","866","592","1,781","996","785","-323","-130","-193"
"60000","All nationalities","2016001111","Nov. 2016","08000","Ibaraki-ken","3,393","1,776","1,617","3,092","1,799","1,293","3,124","1,772","1,352","-32","27","-59"
"60000","All nationalities","2016001111","Nov. 2016","09000","Tochigi-ken","1,698","859","839","2,010","1,139","871","2,169","1,248","921","-159","-109","-50"
"60000","All nationalities","2016001111","Nov. 2016","10000","Gumma-ken","2,187","1,125","1,062","1,928","1,214","714","1,793","1,023","770","135","191","-56"
"60000","All nationalities","2016001111","Nov. 2016","11000","Saitama-ken","10,746","5,537","5,209","11,517","6,215","5,302","9,921","5,440","4,481","1,596","775","821"
"60000","All nationalities","2016001111","Nov. 2016","12000","Chiba-ken","9,326","4,790","4,536","9,503","5,183","4,320","9,002","5,041","3,961","501","142","359"
"60000","All nationalities","2016001111","Nov. 2016","13000","Tokyo-to","35,401","18,346","17,055","25,475","13,264","12,211","24,358","13,044","11,314","1,117","220","897"
"60000","All nationalities","2016001111","Nov. 2016","14000","Kanagawa-ken","17,076","8,857","8,219","12,953","6,947","6,006","12,920","7,069","5,851","33","-122","155"
"60000","All nationalities","2016001111","Nov. 2016","15000","Niigata-ken","2,468","1,185","1,283","1,143","658","485","1,258","708","550","-115","-50","-65"
"60000","All nationalities","2016001111","Nov. 2016","16000","Toyama-ken","919","432","487","711","432","279","779","431","348","-68","1","-69"
"60000","All nationalities","2016001111","Nov. 2016","17000","Ishikawa-ken","1,241","597","644","1,006","588","418","907","506","401","99","82","17"
"60000","All nationalities","2016001111","Nov. 2016","18000","Fukui-ken","646","288","358","521","281","240","581","278","303","-60","3","-63"
"60000","All nationalities","2016001111","Nov. 2016","19000","Yamanashi-ken","1,021","494","527","751","455","296","794","445","349","-43","10","-53"
"60000","All nationalities","2016001111","Nov. 2016","20000","Nagano-ken","2,398","1,141","1,257","1,482","816","666","1,549","867","682","-67","-51","-16"
"60000","All nationalities","2016001111","Nov. 2016","21000","Gifu-ken","2,124","1,002","1,122","1,819","1,046","773","2,122","1,173","949","-303","-127","-176"
"60000","All nationalities","2016001111","Nov. 2016","22000","Shizuoka-ken","5,409","2,787","2,622","2,855","1,645","1,210","2,967","1,654","1,313","-112","-9","-103"
"60000","All nationalities","2016001111","Nov. 2016","23000","Aichi-ken","15,399","8,318","7,081","6,584","3,872","2,712","6,267","3,803","2,464","317","69","248"
"60000","All nationalities","2016001111","Nov. 2016","24000","Mie-ken","1,728","908","820","1,815","1,067","748","1,805","1,059","746","10","8","2"
"60000","All nationalities","2016001111","Nov. 2016","25000","Shiga-ken","1,506","777","729","1,561","855","706","1,610","929","681","-49","-74","25"
"60000","All nationalities","2016001111","Nov. 2016","26000","Kyoto-fu","3,864","1,915","1,949","3,082","1,596","1,486","3,169","1,665","1,504","-87","-69","-18"
"60000","All nationalities","2016001111","Nov. 2016","27000","Osaka-fu","18,126","9,123","9,003","8,919","4,760","4,159","9,368","5,069","4,299","-449","-309","-140"
"60000","All nationalities","2016001111","Nov. 2016","28000","Hyogo-ken","7,798","3,902","3,896","5,094","2,673","2,421","5,339","2,829","2,510","-245","-156","-89"
"60000","All nationalities","2016001111","Nov. 2016","29000","Nara-ken","1,390","668","722","1,509","802","707","1,613","805","808","-104","-3","-101"
"60000","All nationalities","2016001111","Nov. 2016","30000","Wakayama-ken","746","361","385","641","328","313","776","405","371","-135","-77","-58"
"60000","All nationalities","2016001111","Nov. 2016","31000","Tottori-ken","443","230","213","428","241","187","504","286","218","-76","-45","-31"
"60000","All nationalities","2016001111","Nov. 2016","32000","Shimane-ken","398","206","192","583","350","233","598","332","266","-15","18","-33"
"60000","All nationalities","2016001111","Nov. 2016","33000","Okayama-ken","2,582","1,232","1,350","1,474","823","651","1,588","841","747","-114","-18","-96"
"60000","All nationalities","2016001111","Nov. 2016","34000","Hiroshima-ken","4,303","2,184","2,119","2,258","1,274","984","2,652","1,529","1,123","-394","-255","-139"
"60000","All nationalities","2016001111","Nov. 2016","35000","Yamaguchi-ken","1,070","517","553","1,034","615","419","1,101","644","457","-67","-29","-38"
"60000","All nationalities","2016001111","Nov. 2016","36000","Tokushima-ken","863","435","428","496","276","220","629","333","296","-133","-57","-76"
"60000","All nationalities","2016001111","Nov. 2016","37000","Kagawa-ken","810","411","399","797","456","341","935","502","433","-138","-46","-92"
"60000","All nationalities","2016001111","Nov. 2016","38000","Ehime-ken","950","452","498","884","497","387","931","499","432","-47","-2","-45"
"60000","All nationalities","2016001111","Nov. 2016","39000","Kochi-ken","658","315","343","473","265","208","464","258","206","9","7","2"
"60000","All nationalities","2016001111","Nov. 2016","40000","Fukuoka-ken","11,296","5,518","5,778","4,837","2,661","2,176","4,770","2,540","2,230","67","121","-54"
"60000","All nationalities","2016001111","Nov. 2016","41000","Saga-ken","711","343","368","836","437","399","815","429","386","21","8","13"
"60000","All nationalities","2016001111","Nov. 2016","42000","Nagasaki-ken","1,079","521","558","1,084","629","455","1,196","634","562","-112","-5","-107"
"60000","All nationalities","2016001111","Nov. 2016","43000","Kumamoto-ken","2,822","1,348","1,474","1,488","799","689","1,380","696","684","108","103","5"
"60000","All nationalities","2016001111","Nov. 2016","44000","Oita-ken","902","428","474","1,065","598","467","986","520","466","79","78","1"
"60000","All nationalities","2016001111","Nov. 2016","45000","Miyazaki-ken","909","429","480","869","474","395","919","489","430","-50","-15","-35"
"60000","All nationalities","2016001111","Nov. 2016","46000","Kagoshima-ken","1,575","757","818","1,262","691","571","1,229","656","573","33","35","-2"
"60000","All nationalities","2016001111","Nov. 2016","47000","Okinawa-ken","3,070","1,549","1,521","1,330","715","615","1,256","675","581","74","40","34"
"60000","All nationalities","2016001111","Nov. 2016","48000","Tokyo-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2016001111","Nov. 2016","49000","Nagoya-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2016001111","Nov. 2016","50000","Osaka-Area","***","***","***","***","***","***","***","***","***","***","***","***"
"60000","All nationalities","2016001111","Nov. 2016","00416","Total of 21 major cities","66,108","33,470","32,638","78,979","41,633","37,346","77,476","41,328","36,148","1,503","305","1,198"
"60000","All nationalities","2016001111","Nov. 2016","01100","Sapporo-shi","4,995","2,336","2,659","3,180","1,595","1,585","2,634","1,384","1,250","546","211","335"
"60000","All nationalities","2016001111","Nov. 2016","04100","Sendai-shi","1,748","847","901","1,913","1,026","887","2,183","1,170","1,013","-270","-144","-126"
"60000","All nationalities","2016001111","Nov. 2016","11100","Saitama-shi","1,443","748","695","3,445","1,798","1,647","3,093","1,693","1,400","352","105","247"
"60000","All nationalities","2016001111","Nov. 2016","12100","Chiba-shi","952","478","474","2,269","1,292","977","2,448","1,316","1,132","-179","-24","-155"
"60000","All nationalities","2016001111","Nov. 2016","13100","Ku-area of Tokyo","23,050","11,934","11,116","23,428","12,253","11,175","22,378","11,855","10,523","1,050","398","652"
"60000","All nationalities","2016001111","Nov. 2016","14100","Yokohama-shi","5,634","2,930","2,704","7,621","3,988","3,633","7,948","4,313","3,635","-327","-325","-2"
"60000","All nationalities","2016001111","Nov. 2016","14130","Kawasaki-shi","1,508","779","729","5,271","2,820","2,451","5,012","2,671","2,341","259","149","110"
"60000","All nationalities","2016001111","Nov. 2016","14150","Sagamihara-shi","439","222","217","1,570","853","717","1,713","885","828","-143","-32","-111"
"60000","All nationalities","2016001111","Nov. 2016","15100","Niigata-shi","933","439","494","876","453","423","812","443","369","64","10","54"
"60000","All nationalities","2016001111","Nov. 2016","22100","Shizuoka-shi","614","295","319","830","469","361","855","471","384","-25","-2","-23"
"60000","All nationalities","2016001111","Nov. 2016","22130","Hamamatsu-shi","1,196","614","582","934","530","404","1,008","574","434","-74","-44","-30"
"60000","All nationalities","2016001111","Nov. 2016","23100","Nagoya-shi","4,371","2,277","2,094","5,014","2,825","2,189","4,586","2,590","1,996","428","235","193"
"60000","All nationalities","2016001111","Nov. 2016","26100","Kyoto-shi","2,270","1,091","1,179","2,355","1,185","1,170","2,487","1,285","1,202","-132","-100","-32"
"60000","All nationalities","2016001111","Nov. 2016","27100","Osaka-shi","5,840","2,995","2,845","6,922","3,620","3,302","6,588","3,470","3,118","334","150","184"
"60000","All nationalities","2016001111","Nov. 2016","27140","Sakai-shi","822","404","418","1,448","740","708","1,782","963","819","-334","-223","-111"
"60000","All nationalities","2016001111","Nov. 2016","28100","Kobe-shi","2,132","1,107","1,025","2,472","1,244","1,228","2,751","1,409","1,342","-279","-165","-114"
"60000","All nationalities","2016001111","Nov. 2016","33100","Okayama-shi","883","436","447","1,196","612","584","1,270","648","622","-74","-36","-38"
"60000","All nationalities","2016001111","Nov. 2016","34100","Hiroshima-shi","1,953","986","967","1,905","1,032","873","1,795","1,010","785","110","22","88"
"60000","All nationalities","2016001111","Nov. 2016","40100","Kitakyushu-shi","1,173","552","621","1,270","669","601","1,403","704","699","-133","-35","-98"
"60000","All nationalities","2016001111","Nov. 2016","40130","Fukuoka-shi","3,076","1,489","1,587","3,833","1,990","1,843","3,575","1,876","1,699","258","114","144"
"60000","All nationalities","2016001111","Nov. 2016","43100","Kumamoto-shi","1,076","511","565","1,227","639","588","1,155","598","557","72","41","31"
"60000","All nationalities","2016001010","Oct. 2016","00000","Japan","201,738","103,482","98,256","165,946","93,361","72,585","165,946","93,361","72,585","0","0","0"
"60000","All nationalities","2016001010","Oct. 2016","01000","Hokkaido","13,282","6,623","6,659","3,381","1,992","1,389","3,596","2,040","1,556","-215","-48","-167"
"60000","All nationalities","2016001010","Oct. 2016","02000","Aomori-ken","1,046","486","560","1,196","701","495","1,275","705","570","-79","-4","-75"
"60000","All nationalities","2016001010","Oct. 2016","03000","Iwate-ken","1,153","584","569","1,182","692","490","1,389","734","655","-207","-42","-165"
"60000","All nationalities","2016001010","Oct. 2016","04000","Miyagi-ken","4,076","2,044","2,032","3,296","1,862","1,434","3,369","1,937","1,432","-73","-75","2"
"60000","All nationalities","2016001010","Oct. 2016","05000","Akita-ken","612","292","320","778","449","329","900","499","401","-122","-50","-72"
"60000","All nationalities","2016001010","Oct. 2016","06000","Yamagata-ken","986","466","520","923","513","410","936","524","412","-13","-11","-2"
"60000","All nationalities","2016001010","Oct. 2016","07000","Fukushima-ken","1,743","901","842","1,802","1,134","668","2,036","1,208","828","-234","-74","-160"
"60000","All nationalities","2016001010","Oct. 2016","08000","Ibaraki-ken","3,436","1,794","1,642","3,581","2,148","1,433","3,830","2,226","1,604","-249","-78","-171"
"60000","All nationalities","2016001010","Oct. 2016","09000","Tochigi-ken","1,837","948","889","2,478","1,454","1,024","2,851","1,661","1,190","-373","-207","-166"
"60000","All nationalities","2016001010","Oct. 2016","10000","Gumma-ken","2,104","1,061","1,043","2,317","1,393","924","2,182","1,308","874","135","85","50"
"60000","All nationalities","2016001010","Oct. 2016","11000","Saitama-ken","11,305","5,858","5,447","13,069","7,232","5,837","11,557","6,440","5,117","1,512","792","720"
"60000","All nationalities","2016001010","Oct. 2016","12000","Chiba-ken","9,195","4,879","4,316","10,771","5,984","4,787","10,382","5,990","4,392","389","-6","395"
"60000","All nationalities","2016001010","Oct. 2016","13000","Tokyo-to","35,154","18,244","16,910","29,400","15,836","13,564","27,273","15,082","12,191","2,127","754","1,373"
"60000","All nationalities","2016001010","Oct. 2016","14000","Kanagawa-ken","16,267","8,630","7,637","15,007","8,374","6,633","14,793","8,323","6,470","214","51","163"
"60000","All nationalities","2016001010","Oct. 2016","15000","Niigata-ken","2,422","1,209","1,213","1,540","885","655","1,612","954","658","-72","-69","-3"
"60000","All nationalities","2016001010","Oct. 2016","16000","Toyama-ken","875","437","438","889","534","355","961","553","408","-72","-19","-53"
"60000","All nationalities","2016001010","Oct. 2016","17000","Ishikawa-ken","1,148","548","600","1,291","760","531","1,267","745","522","24","15","9"
"60000","All nationalities","2016001010","Oct. 2016","18000","Fukui-ken","722","320","402","661","401","260","731","419","312","-70","-18","-52"
"60000","All nationalities","2016001010","Oct. 2016","19000","Yamanashi-ken","1,002","506","496","892","537","355","1,012","574","438","-120","-37","-83"
"60000","All nationalities","2016001010","Oct. 2016","20000","Nagano-ken","2,381","1,189","1,192","1,855","1,072","783","1,900","1,091","809","-45","-19","-26"
"60000","All nationalities","2016001010","Oct. 2016","21000","Gifu-ken","2,266","1,161","1,105","2,077","1,175","902","2,484","1,364","1,120","-407","-189","-218"
"60000","All nationalities","2016001010","Oct. 2016","22000","Shizuoka-ken","5,228","2,794","2,434","3,755","2,178","1,577","3,858","2,217","1,641","-103","-39","-64"
"60000","All nationalities","2016001010","Oct. 2016","23000","Aichi-ken","15,324","8,330","6,994","8,582","4,992","3,590","8,289","4,925","3,364","293","67","226"
"60000","All nationalities","2016001010","Oct. 2016","24000","Mie-ken","1,725","885","840","2,115","1,260","855","2,364","1,361","1,003","-249","-101","-148"
"60000","All nationalities","2016001010","Oct. 2016","25000","Shiga-ken","1,470","731","739","1,896","1,127","769","1,872","1,127","745","24","0","24"
"60000","All nationalities","2016001010","Oct. 2016","26000","Kyoto-fu","3,724","1,832","1,892","3,941","2,253","1,688","3,642","1,966","1,676","299","287","12"
"60000","All nationalities","2016001010","Oct. 2016","27000","Osaka-fu","16,805","8,695","8,110","11,029","6,061","4,968","11,616","6,439","5,177","-587","-378","-209"
"60000","All nationalities","2016001010","Oct. 2016","28000","Hyogo-ken","7,577","3,897","3,680","6,137","3,298","2,839","6,461","3,546","2,915","-324","-248","-76"
"60000","All nationalities","2016001010","Oct. 2016","29000","Nara-ken","1,375","662","713","1,570","800","770","1,969","1,039","930","-399","-239","-160"
"60000","All nationalities","2016001010","Oct. 2016","30000","Wakayama-ken","718","359","359","803","433","370","949","489","460","-146","-56","-90"
"60000","All nationalities","2016001010","Oct. 2016","31000","Tottori-ken","401","187","214","579","332","247","649","356","293","-70","-24","-46"
"60000","All nationalities","2016001010","Oct. 2016","32000","Shimane-ken","336","173","163","700","389","311","729","423","306","-29","-34","5"
"60000","All nationalities","2016001010","Oct. 2016","33000","Okayama-ken","2,393","1,153","1,240","1,959","1,116","843","2,048","1,097","951","-89","19","-108"
"60000","All nationalities","2016001010","Oct. 2016","34000","Hiroshima-ken","4,150","2,083","2,067","3,111","1,877","1,234","3,478","1,937","1,541","-367","-60","-307"
"60000","All nationalities","2016001010","Oct. 2016","35000","Yamaguchi-ken","1,088","516","572","1,354","788","566","1,561","887","674","-207","-99","-108"
"60000","All nationalities","2016001010","Oct. 2016","36000","Tokushima-ken","804","361","443","633","369","264","639","363","276","-6","6","-12"
"60000","All nationalities","2016001010","Oct. 2016","37000","Kagawa-ken","850","432","418","1,153","653","500","1,177","684","493","-24","-31","7"
"60000","All nationalities","2016001010","Oct. 2016","38000","Ehime-ken","1,025","524","501","1,183","691","492","1,254","692","562","-71","-1","-70"
"60000","All nationalities","2016001010","Oct. 2016","39000","Kochi-ken","693","346","347","551","302","249","603","324","279","-52","-22","-30"
"60000","All nationalities","2016001010","Oct. 2016","40000","Fukuoka-ken","11,518","5,738","5,780","6,509","3,676","2,833","6,376","3,552","2,824","133","124","9"
"60000","All nationalities","2016001010","Oct. 2016","41000","Saga-ken","594","279","315","1,047","556","491","1,072","611","461","-25","-55","30"
"60000","All nationalities","2016001010","Oct. 2016","42000","Nagasaki-ken","1,185","595","590","1,406","808","598","1,436","771","665","-30","37","-67"
"60000","All nationalities","2016001010","Oct. 2016","43000","Kumamoto-ken","3,141","1,505","1,636","1,837","1,072","765","1,835","1,012","823","2","60","-58"
"60000","All nationalities","2016001010","Oct. 2016","44000","Oita-ken","834","398","436","1,171","676","495","1,277","694","583","-106","-18","-88"
"60000","All nationalities","2016001010","Oct. 2016","45000","Miyazaki-ken","916","429","487","1,175","660","515","1,254","678","576","-79","-18","-61"
"60000","All nationalities","2016001010","Oct. 2016","46000","Kagoshima-ken","1,759","860","899","1,705","963","742","1,700","923","777","5","40","-35"
